order_id,product_id,sales,quantity,discount,profit
CA-2014-123477,OFF-AP-10000692,64.864,4,"0,2",6.486400000000003
CA-2014-146591,OFF-BI-10003676,32.34,10,"0,7",-23.716
CA-2014-146591,OFF-PA-10000659,56.064,4,"0,2",19.6224
CA-2014-146591,OFF-EN-10002504,108.72,5,"0,2",36.693
CA-2014-146591,FUR-BO-10001972,181.47000000000003,5,"0,7",-320.597
US-2014-147627,TEC-PH-10001061,699.93,7,0,181.9818
US-2014-147627,OFF-AR-10002375,22.959999999999997,7,0,6.658399999999997
US-2014-147627,FUR-FU-10003194,38.6,4,0,11.579999999999998
US-2014-147627,OFF-AR-10003811,6.63,3,0,1.7901
US-2014-147627,OFF-EN-10001539,23.34,3,0,10.9698
US-2014-147627,FUR-CH-10002331,1067.94,3,0,224.2673999999999
CA-2014-148614,OFF-PA-10002893,19.36,2,0,9.2928
CA-2014-148614,FUR-FU-10003194,19.3,2,0,5.789999999999999
CA-2014-167927,OFF-ST-10000760,13.98,1,0,4.0542
CA-2014-167927,FUR-FU-10002918,272.94,3,0,30.02340000000001
CA-2014-167927,OFF-BI-10000605,19.05,5,0,8.953499999999998
CA-2014-167927,OFF-AP-10002311,247.716,4,"0,1",93.58160000000001
CA-2014-167927,OFF-ST-10003123,66.58,2,0,15.979199999999999
CA-2014-167927,OFF-AR-10004456,43.92,3,0,12.736799999999999
CA-2014-167927,FUR-FU-10002268,14.73,3,0,4.860899999999999
CA-2014-167927,OFF-BI-10004364,29.700000000000003,5,0,13.365
US-2014-147774,OFF-BI-10003091,67.194,1,"0,7",-51.515399999999985
CA-2014-110422,FUR-FU-10001889,25.248,3,"0,2",4.102799999999999
CA-2014-102645,OFF-PA-10001804,40.08,6,0,19.2384
CA-2014-146997,OFF-FA-10003467,5.94,3,0,0
US-2014-155502,FUR-FU-10004587,62.82000000000001,3,0,30.7818
US-2014-155502,OFF-ST-10004337,489.92,8,0,0
US-2014-155502,OFF-PA-10003072,19.44,3,0,9.3312
US-2014-155502,OFF-PA-10000380,16.68,2,0,8.34
US-2014-155502,TEC-PH-10004833,155.35,13,0,0
US-2014-155502,FUR-FU-10001847,12.419999999999998,3,0,4.4712
US-2014-155502,TEC-PH-10002103,187.98,2,0,52.6344
CA-2014-167997,OFF-BI-10001758,10.68,2,0,5.0196
CA-2014-167997,FUR-BO-10004409,141.96,2,0,39.7488
US-2014-117163,OFF-ST-10003692,57.23,1,0,14.307499999999997
US-2014-117163,FUR-TA-10003469,333,3,"0,2",-16.64999999999999
US-2014-117163,OFF-AR-10003179,36.44,4,0,12.025199999999998
CA-2014-100328,OFF-BI-10000343,3.9280000000000004,1,"0,2",1.3256999999999999
CA-2014-134103,OFF-PA-10001204,10.56,2,0,4.752
CA-2014-134103,OFF-ST-10000991,229.94,2,0,6.898200000000003
CA-2014-115161,FUR-BO-10003966,290.666,2,"0,15",3.4195999999999884
CA-2014-140795,TEC-AC-10001432,468.9,6,0,206.31600000000006
CA-2014-139857,OFF-FA-10001843,12.35,5,0,5.8045
CA-2014-123400,OFF-BI-10000666,18.336000000000002,2,"0,7",-12.224
CA-2014-123400,TEC-PH-10002890,180.96,5,"0,2",13.571999999999996
CA-2014-111059,OFF-BI-10004593,83.84,2,"0,2",27.247999999999998
CA-2014-111059,OFF-BI-10002827,13.272000000000002,3,"0,2",4.3134
CA-2014-107181,OFF-BI-10004230,82.896,3,"0,2",29.0136
CA-2014-107181,OFF-PA-10000350,34.24,4,0,16.0928
CA-2014-104808,OFF-BI-10003676,17.248,2,"0,2",6.036799999999999
CA-2014-131905,OFF-LA-10002787,15,4,0,7.199999999999999
CA-2014-131905,TEC-PH-10003645,161.61,1,0,42.018600000000006
CA-2014-131905,TEC-PH-10001615,144.95,5,0,42.035499999999985
CA-2014-108182,OFF-BI-10001196,8.951999999999998,2,"0,8",-14.770800000000001
CA-2014-107755,TEC-AC-10000710,115.36,7,0,49.60480000000001
US-2014-169390,OFF-ST-10001558,64.96,4,0,9.744
CA-2014-125759,FUR-FU-10002111,14.56,2,0,5.5328
CA-2014-127614,TEC-AC-10001432,234.45000000000002,3,0,103.15800000000003
CA-2014-127614,FUR-TA-10003715,1256.22,6,0,75.37319999999994
CA-2014-127614,OFF-BI-10003291,17.46,2,0,8.206199999999999
CA-2014-168368,FUR-CH-10001146,60.89,1,0,15.222499999999997
CA-2014-168368,OFF-LA-10004853,14.94,3,0,6.8724
CA-2014-168368,OFF-BI-10004728,9.64,2,0,4.4344
CA-2014-168368,FUR-FU-10002298,332.94,3,0,53.270399999999995
CA-2014-168368,OFF-BI-10004654,51.900000000000006,3,0,24.393
CA-2014-168368,OFF-ST-10002583,64.96,2,0,2.598399999999998
US-2014-110674,FUR-CH-10000225,129.568,2,"0,2",-24.29400000000002
CA-2014-107706,OFF-PA-10000466,16.176000000000002,3,"0,2",6.065999999999999
CA-2014-121762,TEC-AC-10000736,239.96999999999997,3,0,86.38919999999999
CA-2014-121762,OFF-AP-10001293,81.96,2,0,22.9488
CA-2014-121762,OFF-SU-10000157,238.62,2,0,4.772400000000005
CA-2014-165568,OFF-BI-10001031,21.36,5,"0,2",7.209
CA-2014-122567,OFF-BI-10002012,1.0799999999999998,3,"0,8",-1.7280000000000002
CA-2014-122567,OFF-AP-10001303,7.959999999999997,2,"0,8",-13.930000000000003
CA-2014-154165,OFF-AR-10003631,54.208,14,"0,2",8.808799999999998
US-2014-165589,FUR-FU-10002396,25.16,5,"0,6",-11.322
CA-2014-152905,OFF-ST-10000321,12.624,2,"0,2",-2.524800000000002
CA-2014-109491,TEC-AC-10001284,62.31,3,0,22.4316
CA-2014-109491,FUR-FU-10000221,20.32,4,0,6.908799999999999
CA-2014-164903,OFF-PA-10003363,12.96,2,0,6.2208000000000006
CA-2014-165540,OFF-BI-10004094,8.849999999999998,5,"0,8",-13.717499999999998
CA-2014-133354,OFF-PA-10001800,19.44,3,0,9.3312
CA-2014-103744,OFF-LA-10004425,6.936000000000001,3,"0,2",2.3409000000000004
CA-2014-103744,OFF-BI-10000320,4.427999999999999,3,"0,8",-6.863399999999999
US-2014-137680,OFF-PA-10000174,32.896,4,"0,2",11.102399999999996
US-2014-137680,OFF-PA-10000069,22.776000000000003,3,"0,2",7.6869
CA-2014-156545,OFF-AR-10003560,19.456000000000003,4,"0,2",3.404799999999998
CA-2014-104269,FUR-CH-10004063,457.56800000000004,2,"0,2",51.47639999999994
US-2014-143707,TEC-PH-10003655,5.94,3,0,1.6038
CA-2014-113880,FUR-CH-10000863,634.116,6,"0,3",-172.11720000000003
CA-2014-113880,OFF-PA-10003036,17.472,3,"0,2",5.678399999999998
CA-2014-131009,OFF-FA-10004395,18.84,5,"0,2",-3.5325
CA-2014-131009,FUR-CH-10001270,362.24999999999994,6,"0,3",0
CA-2014-131009,FUR-FU-10001095,63.55200000000001,6,"0,6",-34.9536
CA-2014-131009,OFF-ST-10001469,129.552,3,"0,2",-22.671600000000005
CA-2014-168312,OFF-ST-10003692,137.352,3,"0,2",8.584499999999991
CA-2014-168312,FUR-TA-10001866,376.50899999999996,3,"0,3",-43.029600000000045
CA-2014-107524,OFF-EN-10001990,11.36,2,0,5.339199999999999
CA-2014-107524,OFF-PA-10000587,36.4,5,0,17.472
CA-2014-111157,OFF-PA-10000327,3.4240000000000004,1,"0,2",1.0699999999999996
CA-2014-111157,TEC-AC-10004353,151.20000000000002,3,"0,2",32.13
CA-2014-155852,OFF-AR-10003560,19.456000000000003,4,"0,2",3.404799999999998
CA-2014-127964,TEC-PH-10004700,9.99,1,0,4.5954
CA-2014-127964,OFF-BI-10004593,125.76,3,"0,2",40.872
CA-2014-127964,OFF-BI-10003429,25.32,5,"0,2",9.178500000000001
US-2014-127978,OFF-LA-10000305,15.12,3,"0,2",4.913999999999999
US-2014-127978,FUR-BO-10001972,302.45,5,"0,5",-199.61700000000002
US-2014-127978,OFF-ST-10002486,44.672000000000004,8,"0,2",-10.051200000000003
CA-2014-130421,OFF-AP-10002534,176.77199999999996,3,"0,8",-459.60720000000003
CA-2014-105648,FUR-TA-10002958,626.3520000000001,3,"0,2",-23.48820000000009
CA-2014-116239,OFF-ST-10001370,354.9,5,0,17.744999999999962
CA-2014-117016,OFF-AR-10001374,15.552000000000003,3,"0,2",2.332799999999999
CA-2014-169061,OFF-AR-10000588,59.52,3,0,15.475200000000001
CA-2014-169061,TEC-AC-10002001,479.97,3,0,177.58890000000002
CA-2014-169061,OFF-SU-10000381,18.62,2,0,5.399799999999999
CA-2014-169061,OFF-BI-10001617,49.632000000000005,6,"0,2",16.750799999999998
CA-2014-169061,OFF-PA-10001878,97.82,2,0,45.97539999999999
CA-2014-156587,FUR-CH-10004477,48.712,1,"0,2",5.480099999999997
CA-2014-156587,OFF-AR-10001427,17.94,3,0,4.6644000000000005
CA-2014-156587,OFF-ST-10002344,242.94,3,0,4.858800000000016
US-2014-131982,OFF-BI-10004224,107.64800000000001,2,"0,2",33.639999999999986
CA-2014-104563,OFF-AR-10000390,20.65,5,0,9.498999999999999
CA-2014-104563,OFF-ST-10000934,204.89999999999998,5,0,0
CA-2014-104563,FUR-CH-10002780,436.70400000000006,6,"0,2",21.835199999999986
CA-2014-104563,FUR-CH-10004495,481.56800000000004,2,"0,2",54.17639999999993
US-2014-100279,OFF-PA-10002259,22.38,2,0,10.7424
US-2014-140116,OFF-ST-10000078,636.4080000000001,3,"0,2",-15.910200000000088
US-2014-140116,OFF-AR-10001044,83.168,4,"0,2",9.356399999999994
CA-2014-166884,FUR-FU-10003981,8.32,5,"0,2",2.2880000000000003
CA-2014-166884,OFF-FA-10001561,10.464000000000002,6,"0,2",1.7003999999999992
CA-2014-158337,OFF-PA-10002137,108.92,14,0,49.013999999999996
CA-2014-114790,OFF-AP-10002578,146.76,3,0,38.1576
CA-2014-114790,TEC-AC-10000710,32.96,2,0,14.172800000000002
CA-2014-114790,TEC-PH-10000984,587.97,3,0,164.63160000000005
CA-2014-114790,OFF-PA-10000213,14.94,3,0,7.021800000000001
US-2014-103338,OFF-AR-10001770,7.98,3,0,2.0747999999999998
CA-2014-157623,OFF-PA-10001204,10.56,2,0,4.752
CA-2014-157623,OFF-AR-10003723,3.38,1,0,1.2506
US-2014-125521,FUR-CH-10003379,1139.92,4,0,284.98
CA-2014-114510,OFF-BI-10001617,33.088,4,"0,2",11.1672
CA-2014-114510,OFF-ST-10000736,80.98,1,0,3.2391999999999967
CA-2014-114510,TEC-AC-10004877,82.80000000000001,12,0,6.623999999999995
CA-2014-114510,OFF-ST-10003221,21.36,2,0,5.767200000000001
CA-2014-114510,OFF-BI-10003007,62.048,2,"0,2",20.165599999999998
CA-2014-152618,TEC-MA-10003626,574.91,2,"0,3",156.04699999999997
CA-2014-152618,OFF-PA-10001215,8.448,2,"0,2",2.6399999999999997
CA-2014-100293,OFF-PA-10000176,91.056,6,"0,2",31.869599999999995
CA-2014-149958,OFF-ST-10001490,142.776,1,"0,2",17.84699999999998
CA-2014-149958,FUR-FU-10001756,45.696,3,"0,2",5.140799999999992
CA-2014-149958,OFF-BI-10000773,7.218,3,"0,7",-5.533800000000001
CA-2014-149958,OFF-BI-10001543,43.18800000000001,4,"0,7",-31.6712
CA-2014-149958,OFF-PA-10002120,131.904,3,"0,2",47.815200000000004
CA-2014-157609,TEC-PH-10002415,471.92,2,"0,2",29.49500000000002
CA-2014-118339,OFF-AP-10001154,93.78,2,0,36.574200000000005
CA-2014-118339,OFF-PA-10000466,47.18,7,0,23.59
CA-2014-118339,OFF-AR-10003829,19.68,6,0,5.707199999999998
CA-2014-118339,OFF-BI-10001758,53.4,10,0,25.098
CA-2014-118339,OFF-BI-10000136,35.88,6,0,17.2224
US-2014-148838,FUR-TA-10003473,1579.746,7,"0,4",-447.5946999999999
US-2014-148838,FUR-TA-10001950,1071.576,4,"0,4",-553.6476
US-2014-148838,FUR-TA-10004175,613.908,3,"0,4",-122.78160000000003
US-2014-148838,OFF-PA-10002960,34.86,7,0,16.3842
US-2014-148838,OFF-PA-10000919,155.04,4,0,75.9696
CA-2014-158442,OFF-AR-10003732,4.4479999999999995,2,"0,2",0.3335999999999999
CA-2014-158442,OFF-PA-10002195,5.184000000000001,1,"0,2",1.8792
CA-2014-158442,OFF-PA-10002365,15.552000000000003,3,"0,2",5.4432
US-2014-164763,OFF-BI-10000605,11.43,3,0,5.3721
US-2014-164763,OFF-BI-10000309,30.44,2,0,14.9156
US-2014-164763,OFF-PA-10003349,12.96,2,0,6.3504000000000005
US-2014-164763,OFF-PA-10003063,16,4,0,7.68
US-2014-164763,OFF-AP-10003971,32.67,3,0,8.494200000000001
CA-2014-127859,OFF-PA-10003641,126.624,6,"0,2",41.15279999999999
CA-2014-145317,TEC-MA-10003626,821.3,4,"0,5",-16.426000000000045
CA-2014-145317,TEC-MA-10002412,22638.48,6,"0,5",-1811.0784000000021
CA-2014-145317,OFF-PA-10001804,21.376,4,"0,2",7.481599999999999
CA-2014-145317,OFF-AR-10003183,8.016,3,"0,2",1.0019999999999993
CA-2014-145317,FUR-FU-10004270,30.768,2,"0,2",8.076600000000003
CA-2014-145317,OFF-FA-10003112,18.936,3,"0,2",5.917499999999999
CA-2014-145317,FUR-FU-10001986,122.352,3,"0,2",15.29399999999999
CA-2014-111871,FUR-BO-10004218,1198.33,10,"0,15",70.49000000000001
US-2014-131275,FUR-FU-10004597,111,2,0,14.430000000000007
US-2014-131275,TEC-MA-10001148,1279.968,4,"0,2",415.98959999999994
US-2014-131275,OFF-ST-10000078,1856.19,7,0,334.11419999999987
CA-2014-103989,TEC-PH-10004667,323.97600000000006,3,"0,2",28.34789999999998
CA-2014-103989,OFF-LA-10000443,11.808,4,"0,2",3.9852
CA-2014-103989,OFF-ST-10000918,26.160000000000004,3,"0,2",1.961999999999998
CA-2014-103989,OFF-BI-10001196,33.57,5,"0,7",-25.737000000000002
CA-2014-103989,FUR-FU-10003981,4.992000000000001,3,"0,2",1.3728000000000002
CA-2014-103989,FUR-FU-10002508,20.016000000000002,3,"0,2",5.504400000000001
CA-2014-103989,TEC-AC-10002647,170.24,2,"0,2",53.19999999999999
CA-2014-140004,OFF-AR-10004685,7.408,2,"0,2",1.2037999999999995
CA-2014-140004,OFF-AR-10004027,6.048,3,"0,2",1.5876000000000006
US-2014-107405,OFF-ST-10002301,16.272000000000002,1,"0,2",-3.864600000000002
CA-2014-163223,TEC-PH-10000730,3499.9300000000003,7,0,909.9818000000002
CA-2014-163223,OFF-LA-10004409,14.4,5,0,6.623999999999999
CA-2014-163223,OFF-PA-10000675,122.97,3,0,60.255300000000005
CA-2014-163223,OFF-AR-10001573,9.32,4,0,2.702799999999999
CA-2014-163223,OFF-BI-10001597,122.94,3,0,59.01119999999999
US-2014-155544,OFF-LA-10004544,59.20000000000001,5,"0,2",22.199999999999996
US-2014-155544,FUR-FU-10001473,32.952000000000005,3,"0,2",6.590399999999999
US-2014-155544,FUR-CH-10000422,218.376,3,"0,2",-10.918799999999983
US-2014-158057,OFF-BI-10004410,7.644000000000001,4,"0,7",-5.8603999999999985
US-2014-158057,OFF-BI-10002735,51.46500000000002,5,"0,7",-39.45649999999999
CA-2014-148040,OFF-PA-10002581,74.352,3,"0,2",23.234999999999992
CA-2014-148040,FUR-CH-10001482,314.352,3,"0,2",-35.36460000000001
US-2014-129609,OFF-AR-10003478,16.28,2,0,6.5120000000000005
CA-2014-120838,OFF-ST-10000585,330.4,2,0,85.904
CA-2014-120838,TEC-PH-10003484,604.752,6,"0,2",37.797000000000025
CA-2014-164749,OFF-LA-10004484,9.912,3,"0,2",3.2213999999999996
CA-2014-147235,OFF-PA-10004948,24.9,5,0,11.703000000000001
CA-2014-143637,FUR-FU-10002813,40.48,2,0,14.572799999999997
CA-2014-148586,FUR-CH-10002439,366.786,7,"0,1",65.2064
CA-2014-128237,OFF-AR-10003829,6.56,2,0,1.9023999999999992
CA-2014-128237,OFF-AR-10003338,14.88,2,0,3.7200000000000006
CA-2014-128237,TEC-AC-10002558,45.48,4,0,15.918
CA-2014-128237,OFF-AR-10000034,25.44,6,0,9.9216
CA-2014-138436,TEC-AC-10002323,66.30000000000001,3,0,8.619000000000003
CA-2014-141838,OFF-AR-10004272,3.36,2,0,0.8399999999999999
CA-2014-141838,OFF-BI-10003291,27.936000000000003,4,"0,2",9.428399999999996
CA-2014-141838,TEC-PH-10004100,28.784,2,"0,2",2.878400000000001
CA-2014-100860,OFF-LA-10001982,18.75,5,0,9
US-2014-137869,OFF-EN-10001509,6.12,3,0,2.8763999999999994
US-2014-137869,FUR-TA-10003954,1184.72,4,0,106.62480000000005
CA-2014-100881,TEC-PH-10003273,302.376,3,"0,2",22.678200000000018
US-2014-117380,FUR-TA-10000198,330.588,1,"0,4",-143.25480000000002
CA-2014-137274,FUR-TA-10001889,890.8409999999999,3,"0,3",-152.7156
CA-2014-169033,OFF-AR-10001915,49.65,5,0,20.853
CA-2014-133424,OFF-ST-10002957,15.84,3,0,0
CA-2014-133424,OFF-LA-10002312,44.400000000000006,3,0,22.200000000000003
US-2014-105151,OFF-AR-10001231,10.5,5,0,2.9400000000000004
CA-2014-131247,FUR-BO-10001337,205.666,2,"0,15",-12.097999999999999
CA-2014-162089,OFF-EN-10002230,335.72,5,"0,2",113.3055
CA-2014-162089,TEC-PH-10001819,251.94400000000002,7,"0,2",88.18039999999998
CA-2014-162089,FUR-CH-10002304,127.30199999999999,7,"0,3",-9.092999999999996
US-2014-113124,OFF-ST-10001511,129.3,2,0,6.464999999999989
CA-2014-128055,OFF-BI-10004390,673.5680000000001,2,"0,2",252.588
CA-2014-128055,OFF-AP-10002765,52.98,2,0,14.834400000000002
CA-2014-112403,OFF-BI-10003529,0.8520000000000001,1,"0,7",-0.5963999999999998
US-2014-104759,OFF-BI-10002071,8.133999999999999,7,"0,8",-13.827800000000003
US-2014-104759,TEC-AC-10004901,79.98400000000001,2,"0,2",13.9972
CA-2014-101770,OFF-BI-10001097,1.8690000000000004,1,"0,7",-1.3082999999999996
CA-2014-130428,FUR-CH-10002965,1125.4879999999998,7,"0,2",98.48020000000008
CA-2014-130428,OFF-BI-10001636,12.645,5,"0,7",-10.116
CA-2014-130428,OFF-AR-10004027,4.032,2,"0,2",1.0584000000000002
US-2014-157021,OFF-LA-10002312,29.6,2,0,14.8
US-2014-157021,OFF-BI-10000042,17.088,4,"0,2",5.553599999999999
CA-2014-138359,OFF-ST-10000636,66.96,4,0,2.6783999999999963
CA-2014-138359,OFF-BI-10000145,6.24,2,0,3.0576
CA-2014-164315,OFF-PA-10004248,15.84,3,0,7.128
CA-2014-164315,TEC-PH-10001128,1049.93,7,0,293.98040000000003
CA-2014-164315,OFF-AP-10003842,154.9,5,0,40.274
US-2014-157847,OFF-PA-10002986,26.72,5,"0,2",9.352
US-2014-157847,OFF-PA-10001593,33.48800000000001,7,"0,2",10.464999999999998
CA-2014-160276,FUR-FU-10003192,177.68,2,0,46.196799999999996
CA-2014-112291,OFF-EN-10001415,11.16,2,0,5.58
CA-2014-112291,TEC-AC-10001284,62.31,3,0,22.4316
CA-2014-112291,TEC-AC-10000736,159.98,2,0,57.5928
CA-2014-105172,OFF-LA-10001641,18.9,6,0,9.072
CA-2014-133228,FUR-FU-10004020,5.47,1,0,2.3521
CA-2014-133228,OFF-AR-10001955,79.36,4,0,23.807999999999993
US-2014-128685,OFF-BI-10004140,7.184000000000001,2,"0,2",2.244999999999999
CA-2014-149538,OFF-ST-10004180,232.54999999999998,5,0,9.301999999999992
CA-2014-149538,TEC-AC-10002926,99.98,2,0,42.991400000000006
CA-2014-149538,OFF-PA-10003797,19.44,3,0,9.3312
CA-2014-149538,OFF-PA-10002195,12.96,2,0,6.3504000000000005
CA-2014-113887,OFF-PA-10004071,55.48,1,0,26.630399999999998
CA-2014-102988,OFF-AR-10004757,22.959999999999997,7,0,7.576799999999999
CA-2014-102988,TEC-PH-10001615,28.99,1,0,8.407099999999996
CA-2014-102988,OFF-PA-10003349,12.96,2,0,6.3504000000000005
CA-2014-102988,OFF-AR-10000127,22.959999999999997,7,0,6.658399999999997
CA-2014-102988,OFF-SU-10002881,4164.049999999999,5,0,83.28100000000006
CA-2014-151001,OFF-ST-10003455,49.632000000000005,4,"0,2",3.7224000000000004
CA-2014-151001,OFF-ST-10001031,52.096000000000004,4,"0,2",3.907200000000003
CA-2014-149104,OFF-AR-10002952,26.7,2,0,7.475999999999999
CA-2014-149104,OFF-BI-10004209,40.199999999999996,5,0,18.089999999999996
CA-2014-149104,OFF-AR-10004685,13.89,3,0,4.583699999999999
CA-2014-149104,OFF-ST-10000991,689.82,6,0,20.69460000000001
US-2014-157231,OFF-BI-10002852,115.36,7,0,56.5264
CA-2014-136742,OFF-BI-10003719,44.91000000000001,6,"0,7",-35.928
US-2014-118486,OFF-SU-10004498,10.304000000000002,1,"0,2",-2.1896000000000004
US-2014-118486,FUR-TA-10001039,154.764,3,"0,4",-36.11160000000001
US-2014-118486,TEC-AC-10004659,116.78399999999999,2,"0,2",21.89699999999999
CA-2014-169803,FUR-TA-10000688,653.55,3,0,111.10349999999994
CA-2014-169803,TEC-AC-10003441,33.9,2,0,2.033999999999999
CA-2014-102652,FUR-FU-10000747,91.96,2,0,15.633199999999988
CA-2014-102652,FUR-FU-10001918,33.11,7,0,12.912900000000004
CA-2014-102652,OFF-PA-10003309,19.44,3,0,9.3312
CA-2014-102652,OFF-PA-10001977,55.48,1,0,26.630399999999998
CA-2014-153808,OFF-AR-10001725,70.94999999999999,3,0,18.447000000000003
CA-2014-153808,OFF-BI-10002794,65.568,2,"0,2",23.768399999999996
CA-2014-153808,TEC-AC-10004171,299.96999999999997,3,0,131.98680000000002
CA-2014-124023,FUR-FU-10004415,8.96,2,0,2.7775999999999996
CA-2014-128846,TEC-PH-10003273,629.9499999999999,5,0,163.78700000000003
CA-2014-128846,OFF-PA-10000100,122.97,3,0,60.255300000000005
CA-2014-165806,OFF-PA-10003441,58.32000000000001,9,0,27.9936
CA-2014-165806,TEC-PH-10004922,200.96999999999997,3,0,50.24250000000001
CA-2014-100363,OFF-FA-10000611,2.368,2,"0,2",0.8287999999999999
CA-2014-100363,OFF-PA-10004733,19.008000000000003,3,"0,2",6.890399999999998
US-2014-118997,FUR-TA-10001086,1215.92,8,0,316.1392000000001
US-2014-163797,OFF-FA-10001883,49.792,8,"0,2",-11.825600000000001
CA-2014-150581,FUR-TA-10003748,99.592,1,"0,2",2.489799999999999
CA-2014-150581,TEC-AC-10001908,399.96,4,0,139.986
CA-2014-121769,FUR-TA-10004442,172.11,1,"0,4",-94.66050000000001
US-2014-102715,OFF-FA-10001332,6.911999999999999,3,"0,2",2.3327999999999998
US-2014-102715,TEC-AC-10002001,383.97600000000006,3,"0,2",81.59490000000001
US-2014-102715,OFF-PA-10000029,10.368000000000002,2,"0,2",3.6288
US-2014-102715,TEC-AC-10001874,335.944,7,"0,2",41.992999999999995
US-2014-121734,OFF-BI-10004817,9.584000000000001,1,"0,2",3.3543999999999996
CA-2014-138940,TEC-PH-10001835,758.3520000000001,6,"0,2",265.4232
CA-2014-110555,OFF-ST-10000876,87.08,7,0,24.3824
CA-2014-110555,TEC-PH-10000586,105.584,2,"0,2",9.238600000000005
CA-2014-110555,TEC-AC-10003399,217.44,6,0,91.32480000000001
CA-2014-154599,TEC-PH-10001557,1075.088,14,"0,2",94.07019999999994
CA-2014-154599,TEC-PH-10000576,438.36800000000005,4,"0,2",38.357200000000006
CA-2014-154599,OFF-BI-10002764,18.088,7,"0,2",6.556900000000001
CA-2014-154599,FUR-BO-10001337,308.499,3,"0,15",-18.147
US-2014-158365,OFF-PA-10000289,32.400000000000006,5,0,15.552000000000001
CA-2014-142979,OFF-AR-10002987,39.68,2,0,16.268800000000002
CA-2014-122336,OFF-AR-10000122,17.856,4,"0,2",1.1159999999999979
CA-2014-122336,OFF-BI-10003656,509.9700000000001,10,"0,7",-407.9759999999999
CA-2014-122336,OFF-FA-10002780,30.991999999999997,13,"0,2",10.072399999999996
CA-2014-122336,TEC-PH-10000702,71.928,12,"0,4",8.39159999999999
CA-2014-167724,OFF-LA-10002368,7.83,3,0,3.6018
US-2014-120740,OFF-AP-10000240,106.96,2,0,31.018399999999986
US-2014-120740,FUR-FU-10004091,187.76,4,0,76.9816
CA-2014-155208,OFF-AR-10003478,39.072,6,"0,2",9.768
CA-2014-110849,TEC-MA-10002859,287.968,4,"0,2",97.18919999999999
CA-2014-110849,OFF-AR-10002375,13.12,4,0,3.8047999999999984
CA-2014-110849,OFF-AR-10000657,10.75,5,0,3.547499999999999
CA-2014-110849,OFF-FA-10000134,11.62,2,0,3.6022
CA-2014-100678,OFF-AR-10001868,2.688,2,"0,2",1.008
CA-2014-100678,FUR-CH-10002602,317.058,3,"0,3",-18.117599999999996
CA-2014-100678,OFF-EN-10000056,149.352,3,"0,2",50.40629999999998
